customer_id,age,annual_income,credit_score,employment_status,years_employed,debt_to_income_ratio,savings_balance,checking_balance,home_ownership,marital_status,num_dependents,education_level,loan_purpose,requested_loan_amount,existing_loans,payment_history,loan_term,interest_rate,monthly_payment,approval_status
c2b00f32-b5c6-4423-89d9-38b140cfbd52,59,455174,427,Employed,38,0.89,661275,41654,Rent,Single,1,Bachelor's,Debt Consolidation,71705,5,Poor,36,5.42,2162.61,Approved
d446f11c-0cfe-4c6c-b673-530e601685a5,21,473070,360,Employed,0,0.98,134075,40948,Mortgage,Divorced,0,Associate's,Business Expansion,472175,3,Excellent,12,10.16,41546.83,Rejected
3232509e-aa31-40e7-86d3-3cf0f02b9ccb,45,22406,397,Employed,21,0.16,970825,10192,Own,Divorced,0,Bachelor's,Car Purchase,100733,2,Good,12,7.13,8722.14,Pending
4c05ac6b-1d8d-486c-a17b-b95b943f7bf5,30,154736,378,Employed,12,0.67,636697,18203,Rent,Married,4,Associate's,Home Improvement,357044,3,Fair,48,9.99,9053.84,Approved
c9a8c1cd-188b-40b8-aa58-c77bd4c64700,58,88668,509,Employed,37,0.29,320805,45528,Mortgage,Divorced,4,Associate's,Car Purchase,291318,2,Excellent,12,3.47,24735.21,Pending
c3cf6c81-e343-4af1-955e-b562a95878c5,29,261708,570,Employed,10,0.08,145358,21842,Rent,Married,2,Bachelor's,Car Purchase,394202,0,Excellent,48,4.41,8973.21,Pending
04ac6c51-1cfd-4313-bd1c-ecb23c9ae1ef,70,256794,632,Employed,46,0.29,231632,13760,Mortgage,Divorced,3,Associate's,Education,123171,1,Poor,60,3.98,2267.27,Approved
617f9762-0494-4ae9-a4ea-3d8d8f16fc2f,50,28335,303,Unemployed,32,0.08,478905,48878,Own,Divorced,4,Associate's,Car Purchase,243485,4,Fair,360,11.55,2420.5,Approved
f707f05b-7c79-4cc6-9e24-a6bb141a3d0a,73,35808,782,Employed,49,0.59,562348,2996,Rent,Divorced,3,High School,Education,268565,1,Poor,180,18.79,4478.53,Approved
2b99417a-8f8d-491b-9468-f2023a072584,54,462497,550,Employed,34,0.01,877565,35015,Mortgage,Single,2,High School,Debt Consolidation,47031,1,Good,48,23.76,1527.06,Approved
0d3e688a-549f-4770-8b7a-abb8f9303ff7,34,442289,435,Employed,15,0.62,272737,39615,Own,Married,0,Bachelor's,Education,384163,1,Fair,120,15.03,6204.95,Approved
9ba19295-420e-4dec-8095-f1a6c86fc8b7,20,289837,552,Unemployed,0,0.71,269697,12589,Rent,Single,3,Associate's,Home Improvement,323841,1,Good,12,6.51,27947.81,Approved
029c93dc-83ae-4d11-b37d-8131c6ae057b,44,328211,521,Retired,24,0.87,829838,43004,Own,Single,0,Master's,Education,488632,3,Excellent,360,16.51,6772.23,Approved
a212e34c-5b95-447d-a69a-a97c6ee67fab,23,115924,446,Employed,4,0.15,592911,22421,Own,Single,1,High School,Medical Expenses,105626,4,Good,36,10.18,3417.19,Pending
9c5d2cb8-2145-42d9-b665-596c02dd900a,29,332443,841,Employed,6,0.8,763318,44028,Mortgage,Single,1,Bachelor's,Car Purchase,263450,0,Good,48,24.38,8644.39,Rejected
f7465389-805e-468d-b78c-9f125bd0d6b1,62,348760,391,Employed,39,0.86,626192,33784,Own,Single,5,Bachelor's,Education,90577,1,Good,180,3.6,651.98,Approved
24d3c3e6-5978-4041-a7e6-6d4a80f6eb1b,72,496505,848,Retired,54,0.86,215679,22574,Rent,Divorced,3,Bachelor's,Education,54206,0,Excellent,360,13.92,638.84,Pending
fb885a3d-ad30-4541-8d9a-da33c3977c84,34,69257,639,Employed,12,0.88,340187,32767,Rent,Married,5,High School,Education,190885,1,Excellent,120,15.21,3104.24,Approved
d2c49ea0-3b6e-490b-bed9-ead21e0facef,69,344272,810,Employed,46,0.95,326912,10606,Own,Widowed,2,Bachelor's,Debt Consolidation,204240,1,Excellent,36,24.62,8079.56,Pending
aa8f7d05-ed2b-41d2-b6ac-e65e0fa59dc1,71,207025,813,Employed,47,0.48,287076,32402,Mortgage,Widowed,5,High School,Education,331359,0,Excellent,60,20.2,8815.9,Pending
61317006-1d1b-4ffc-9e61-e41f9eb5a9c0,69,258005,760,Employed,49,0.27,949077,29149,Mortgage,Single,2,Associate's,Education,106444,3,Good,36,23.26,4134.86,Approved
6489f0f5-68af-4bfa-bd19-bf182959d368,57,356314,315,Employed,36,0.71,688033,26626,Mortgage,Married,0,Bachelor's,Medical Expenses,230070,4,Fair,120,3.24,2247.15,Approved
498d5c7a-5958-49c0-9bcd-d0f41ad007cb,80,92223,636,Employed,58,0.24,46818,182,Own,Single,5,Associate's,Education,293898,3,Excellent,48,10.34,7502.09,Approved
edb9fcd9-4ae0-4985-b6a4-ac88cba48d9b,70,473677,649,Retired,52,0.51,277046,15946,Rent,Married,0,Master's,Medical Expenses,328460,1,Poor,36,3.94,9688.68,Pending
818de89b-cfb7-415d-84df-46ce204da21b,78,45924,537,Self-Employed,58,0.58,355337,33419,Mortgage,Married,5,Associate's,Medical Expenses,219293,4,Good,120,3.3,2148.01,Pending
87151541-cb21-41aa-a657-31a51f3a96e0,71,458675,646,Employed,50,0.71,955307,15090,Rent,Married,3,Bachelor's,Medical Expenses,316474,1,Poor,360,6.47,1994.09,Rejected
8638e413-21b1-4aa5-af14-c960c2cd18b5,36,438924,488,Employed,17,0.76,547270,36092,Own,Single,4,High School,Car Purchase,420780,5,Good,60,5.35,8008.29,Approved
8731d739-a91c-481f-b751-e4d8357ec3a5,21,315985,771,Employed,0,1.0,853297,21394,Own,Divorced,0,Master's,Education,461331,3,Fair,24,7.43,20745.03,Approved
a24dfeda-377b-4cdb-9415-a97c7a14a4fd,55,85006,597,Self-Employed,34,0.92,964938,2286,Rent,Single,1,Master's,Car Purchase,157182,0,Good,12,6.75,13582.34,Approved
75fe8be1-39a9-4556-9cdb-9957cac21140,35,413331,640,Unemployed,11,0.27,516206,33552,Mortgage,Married,3,High School,Education,207217,3,Good,360,13.59,2388.17,Approved
8aadd9d2-0fb1-4a8a-ae3f-b290d0860d49,55,61873,580,Employed,32,0.91,122110,40811,Mortgage,Married,0,Bachelor's,Car Purchase,487272,1,Good,120,23.83,10685.71,Rejected
16c2e279-c4e9-41a8-978d-0c6000cb1ad8,24,104757,824,Employed,1,0.92,218776,554,Rent,Married,5,Associate's,Medical Expenses,429678,4,Good,60,12.57,9682.17,Rejected
78de6dfc-a381-448b-b53b-764939f467f9,41,342180,809,Retired,17,0.95,285561,5701,Rent,Married,4,High School,Home Improvement,265858,3,Poor,60,10.76,5748.63,Approved
451e87a2-a33b-4956-a63b-4cf5fd0ba066,53,54687,416,Employed,30,0.7,863157,6507,Rent,Divorced,5,High School,Medical Expenses,45179,3,Excellent,60,9.85,956.59,Approved
107b75e5-efd7-404f-89d3-56e39e40f0cd,62,368868,798,Self-Employed,44,0.6,81643,8284,Mortgage,Single,5,High School,Car Purchase,81639,1,Good,24,14.57,3941.74,Approved
4bbc8929-38c1-449f-aa8d-2749f8bfa9c9,62,441168,792,Employed,41,0.38,843400,10964,Mortgage,Single,4,Associate's,Medical Expenses,241722,3,Excellent,12,14.01,21704.66,Rejected
9540089b-ab26-4d73-a08e-c7e5db2ef4e7,41,146281,517,Employed,18,0.39,44835,11750,Rent,Married,3,Associate's,Medical Expenses,295895,5,Poor,60,11.22,6465.99,Approved
337ff7f3-6153-461d-ad0f-a33f960f9d5d,75,77339,383,Employed,56,0.62,540111,44021,Own,Single,4,Bachelor's,Car Purchase,450899,0,Excellent,120,22.06,9338.37,Approved
20564ea7-9f71-45c5-bb9b-314fdca02e5d,71,429888,820,Employed,53,0.79,113459,11578,Own,Divorced,0,Associate's,Home Improvement,229975,3,Excellent,360,18.19,3501.6,Pending
3d19f16b-849b-4120-8b6a-6749246d3836,69,432200,473,Employed,46,0.29,562661,48860,Rent,Married,1,Bachelor's,Medical Expenses,392058,4,Fair,24,20.55,20059.6,Approved
38af069c-9ef3-40be-920e-411500a3c88e,36,161543,321,Unemployed,15,0.57,567250,6133,Mortgage,Divorced,1,High School,Home Improvement,316623,2,Good,36,9.82,10189.8,Approved
08462fc0-c3ff-4c24-af64-687e1ecdd6d8,53,386556,715,Employed,31,0.46,951769,4786,Rent,Married,3,Associate's,Education,414144,0,Excellent,24,16.67,20410.61,Pending
9ea5157c-7f58-486f-8be2-9f0b0620f05b,36,364586,480,Employed,15,0.57,459466,4346,Mortgage,Single,0,Bachelor's,Education,236604,0,Fair,36,23.78,9255.34,Approved
0b8daa67-cb09-4d8c-ba43-659f5cd8965b,40,444137,506,Employed,16,0.58,806156,11568,Rent,Married,1,Bachelor's,Home Improvement,340647,2,Excellent,180,13.93,4520.53,Approved
559b469d-d485-453f-8a4f-995a7e22915c,32,274028,582,Employed,8,0.9,545496,23336,Rent,Married,1,High School,Medical Expenses,60666,4,Excellent,12,23.69,5727.46,Pending
a9afd1ef-6bf7-4601-9f46-407a498261d8,38,124649,784,Employed,16,0.06,809788,36461,Own,Single,5,Bachelor's,Business Expansion,396530,2,Excellent,180,8.44,3890.85,Rejected
708a56b1-1ef4-4e98-98ec-9cece8d87901,61,496830,824,Unemployed,42,0.58,166499,13600,Own,Divorced,4,Associate's,Medical Expenses,105711,1,Fair,36,4.12,3126.66,Approved
60f1f378-fd21-4b89-987a-e6ce3e40e611,79,363530,521,Self-Employed,60,0.82,793848,36335,Own,Married,3,Master's,Medical Expenses,361144,0,Excellent,36,21.73,13741.86,Rejected
0bbb02ba-f8b4-4d38-8507-6998b9a87e48,35,253301,470,Employed,15,0.59,219922,27851,Rent,Married,1,Bachelor's,Debt Consolidation,26381,2,Good,24,14.57,1273.74,Approved
c77734f6-2641-4829-922a-80eeb3702fdf,39,394198,666,Employed,18,0.42,624210,43980,Mortgage,Single,2,High School,Business Expansion,284155,0,Excellent,60,7.98,5758.92,Approved
db675d33-4501-44b9-82c8-5151397f4563,64,357788,310,Employed,45,0.29,693952,4390,Own,Single,2,Associate's,Medical Expenses,246169,3,Fair,180,12.12,2973.47,Rejected
45d9b9fb-db0f-43ad-987d-5e2f817612a2,41,229914,734,Employed,23,0.98,548156,28627,Rent,Married,5,Associate's,Car Purchase,362911,3,Poor,12,3.01,30737.93,Approved
f6c56f89-83c9-40ed-90f4-358db174a750,28,110455,757,Employed,6,0.14,120175,22673,Mortgage,Married,1,High School,Car Purchase,359895,2,Good,24,11.12,16793.99,Approved
256412c3-c9a9-4de4-8737-fd13632993e0,28,490706,318,Unemployed,5,0.32,745965,33079,Rent,Single,3,High School,Medical Expenses,20294,2,Poor,360,22.55,381.83,Approved
0dd9592b-849d-48ae-82c5-397c7c390973,61,319870,786,Employed,37,0.39,318152,36177,Rent,Single,2,Master's,Education,1888,0,Excellent,360,15.59,24.77,Approved
45ff9c62-242b-4515-a126-405f84b680ef,46,283229,351,Employed,22,0.47,228444,12173,Own,Divorced,0,Associate's,Medical Expenses,245659,5,Fair,48,6.2,5791.86,Rejected
8fb3f613-eb75-4d3d-9321-47cb9f40af82,70,63156,513,Employed,49,0.54,895969,26384,Rent,Married,3,Bachelor's,Medical Expenses,261099,1,Good,36,10.32,8464.21,Approved
8a773729-4aab-4b35-ac4c-1a43ffed9706,23,306668,490,Employed,0,0.79,186230,43028,Rent,Widowed,5,Associate's,Car Purchase,480307,0,Good,12,13.2,42944.79,Approved
1173f1dc-e35d-4759-a5ca-c323910376c8,45,275513,737,Employed,23,0.78,152817,45500,Own,Married,5,High School,Education,365118,2,Excellent,120,9.77,4778.68,Approved
7c5ef53e-5668-4799-baed-8859159e3482,39,116847,773,Retired,20,0.12,443544,10531,Mortgage,Married,1,Associate's,Business Expansion,248117,2,Excellent,12,8.44,21633.82,Approved
c35903bd-af58-4d4a-8cba-44fc3a5f869c,19,92076,545,Employed,0,0.66,92222,13621,Rent,Single,4,Doctorate,Debt Consolidation,30368,3,Excellent,36,4.36,901.46,Pending
d2a2c782-9da3-43b2-bcee-619861b607da,68,348642,553,Employed,44,0.89,530866,699,Rent,Married,4,Doctorate,Business Expansion,438557,0,Poor,60,19.24,11434.4,Approved
6cfc95c5-79e0-4356-9065-27a5d595ed50,50,247027,733,Employed,28,0.04,707035,35131,Own,Married,0,Master's,Debt Consolidation,434533,1,Good,180,11.73,5139.88,Approved
6e8c8ad0-6fc8-4299-a887-80b88791aff9,40,116683,534,Employed,18,0.69,529500,2265,Mortgage,Married,2,High School,Medical Expenses,191653,4,Excellent,60,18.67,4936.85,Approved
2847c2fc-1083-4fbf-b1ce-bd25b9a0be84,43,122219,386,Employed,19,0.45,927475,49243,Rent,Single,2,High School,Car Purchase,30479,2,Excellent,120,23.23,655.71,Approved
8903eb1d-3369-41ee-9f56-bc2747961c7f,74,38431,371,Self-Employed,52,0.48,462898,40993,Rent,Single,3,High School,Business Expansion,12801,2,Fair,36,20.38,478.21,Approved
aaf4ccab-b984-4e5a-93d7-c0bc0bbf4d61,23,378093,333,Self-Employed,3,0.99,855403,33944,Own,Divorced,2,Bachelor's,Home Improvement,370887,5,Fair,360,20.83,6451.13,Approved
2f322ef2-9d67-41af-bcbd-b4d5a1d1d1c1,22,454050,356,Employed,1,0.1,578743,20848,Own,Single,5,Bachelor's,Home Improvement,456188,1,Excellent,36,20.81,17142.44,Pending
fcfaa71e-3dfe-45fd-84ba-8ed268ca67cf,75,283059,423,Employed,57,0.07,43444,25287,Own,Divorced,3,High School,Business Expansion,387266,5,Excellent,120,19.68,7402.15,Rejected
2ce75d6a-dc2c-4c70-b42f-e51058935329,34,225829,364,Employed,16,0.9,157145,8772,Rent,Single,1,Bachelor's,Medical Expenses,371143,2,Excellent,12,5.04,31779.42,Approved
934445d3-f97b-4751-add3-f096cbf4c67d,35,83747,595,Employed,14,0.48,453031,4251,Rent,Married,1,Associate's,Medical Expenses,265982,3,Fair,60,6.09,5153.32,Pending
4a47c88e-5a2d-4a17-b771-9e6dd00928b2,64,55350,661,Employed,40,0.31,758801,20641,Rent,Single,5,Bachelor's,Medical Expenses,62768,4,Excellent,120,24.2,1392.68,Approved
289ad30e-c3ea-4981-b0b2-5b677e687e56,72,464420,389,Self-Employed,48,0.59,678980,43673,Rent,Married,3,High School,Home Improvement,373262,5,Excellent,360,6.32,2315.26,Approved
371badac-81ce-4d1a-80ef-fd3df838259b,22,305835,680,Retired,0,0.37,505716,5347,Mortgage,Divorced,2,Bachelor's,Debt Consolidation,26780,1,Excellent,36,3.33,782.7,Approved
8d581c84-80a3-4465-8ff3-f640d1f2ef87,71,493403,780,Employed,52,0.5,153875,13304,Mortgage,Married,2,Bachelor's,Education,153647,1,Excellent,36,14.86,5315.7,Approved
85cdf3cc-22ef-4752-b67e-434c5df979b4,46,278265,727,Self-Employed,24,0.55,812804,46416,Rent,Married,0,High School,Home Improvement,206132,5,Excellent,60,22.08,5702.52,Rejected
3106bfa9-917c-4f25-9a74-7064e3b47f10,49,414591,569,Employed,31,0.69,616567,29178,Rent,Divorced,4,Bachelor's,Medical Expenses,485940,0,Fair,120,15.14,7881.62,Pending
bfb96ffb-2a2a-4fc6-be39-ff12e1b29db4,52,143801,326,Employed,33,0.2,297643,23731,Own,Widowed,4,High School,Education,179696,0,Good,24,24.72,9565.42,Approved
5ae117f3-ff83-43dd-979d-a068f9732be3,26,177020,632,Employed,7,0.8,415407,27475,Own,Married,3,High School,Business Expansion,435848,0,Excellent,24,9.4,19991.69,Approved
9d8381b1-e35e-4f86-b7f3-b3a40d802315,28,256986,817,Retired,9,0.85,651856,11635,Own,Single,0,Bachelor's,Car Purchase,235884,0,Good,12,23.11,22203.62,Pending
6c39787f-ef54-4bf4-93e7-987e757e27b2,78,95883,418,Employed,57,0.17,599395,20493,Mortgage,Single,5,Bachelor's,Debt Consolidation,56981,4,Fair,180,12.24,692.69,Approved
856feb5c-4676-4f0c-ae3b-5ffcaa2cfaa4,35,239532,336,Employed,15,0.49,32732,15615,Rent,Single,3,Associate's,Car Purchase,86333,2,Poor,24,19.19,4359.9,Pending
37dd9fc2-3efb-4434-8689-f72dffb60517,48,287080,846,Unemployed,27,0.33,626750,24159,Mortgage,Divorced,4,High School,Home Improvement,470594,3,Fair,48,3.36,10491.33,Approved
4516aa98-0912-4d21-b10c-150cdab8508f,53,395292,510,Employed,30,0.23,8079,20222,Mortgage,Married,4,Master's,Business Expansion,254606,3,Good,12,11.75,22591.67,Pending
b3e32ab9-e79c-4ea7-939d-8ea516baa596,67,434689,679,Employed,49,0.32,429717,44310,Own,Married,4,Associate's,Medical Expenses,137766,0,Good,36,20.23,5136.04,Approved
c56420c1-800e-436c-b5db-38caaf70249e,18,425674,848,Self-Employed,0,0.71,827367,12004,Own,Divorced,3,Associate's,Debt Consolidation,98941,3,Fair,24,18.66,4971.15,Approved
76eebbfa-3dc3-4ffa-b015-39d491f0c522,47,84406,771,Employed,27,0.98,64777,30374,Rent,Married,3,High School,Medical Expenses,21999,4,Fair,60,9.52,462.23,Approved
0045cfda-bf6e-43f0-b44b-b27543cdead2,25,495096,589,Employed,1,0.88,695874,5842,Mortgage,Single,2,Bachelor's,Home Improvement,362576,5,Excellent,36,6.01,11031.91,Approved
3e509316-7877-4bec-8a99-8c4641819475,43,396853,511,Employed,21,0.05,173514,17092,Own,Single,3,High School,Home Improvement,159247,3,Poor,180,20.54,2860.59,Approved
fbd8e0c7-4448-4235-bf50-e92ff5e49fae,55,218737,522,Employed,31,0.11,391277,42352,Own,Married,3,Bachelor's,Business Expansion,371664,0,Good,180,9.1,3791.81,Approved
4d53b91a-f963-4508-9ae7-78a2b8591871,33,63305,700,Employed,12,0.41,16471,38227,Own,Married,4,Bachelor's,Home Improvement,357941,2,Excellent,360,19.37,5795.94,Rejected
28d6f324-0f85-4a8f-b94f-8be802027532,19,170448,363,Employed,0,0.92,907887,17682,Rent,Married,5,Associate's,Business Expansion,249846,0,Fair,12,12.97,22312.05,Pending
b786a0b5-7ac0-4c6c-aa2c-a425cad6519c,49,287679,342,Employed,26,0.03,578465,10071,Mortgage,Married,2,Associate's,Education,296395,5,Good,60,17.73,7483.02,Approved
1e8ecfb4-66a8-45e4-90fe-0e02ce91a9ec,79,175859,620,Employed,61,0.46,999906,30682,Rent,Single,0,Bachelor's,Business Expansion,190595,2,Excellent,180,22.69,3731.95,Approved
a59ad25f-5b83-4a62-b7ed-5da4efbcdf4d,80,296359,578,Employed,62,1.0,675846,49419,Own,Single,5,Associate's,Medical Expenses,330638,0,Excellent,360,4.38,1651.8,Pending
06d9ab86-855d-42a5-93a0-bb7c33a3e3b5,64,384766,516,Employed,41,0.34,989151,1594,Own,Single,2,Associate's,Education,450012,3,Excellent,24,15.0,21819.57,Pending
a44dbc3b-1016-4241-b715-991b4d7a75f1,46,482590,450,Retired,22,0.94,122901,202,Mortgage,Divorced,0,Bachelor's,Car Purchase,301553,5,Good,12,23.87,28495.76,Pending
462d0f94-af39-4947-b5fd-b3af3c217683,18,88372,449,Self-Employed,0,0.83,573672,30028,Mortgage,Married,3,Master's,Car Purchase,35943,5,Good,48,4.91,826.28,Approved
1bd04ef9-ec50-4c57-9799-b6b223ab74bb,21,154222,752,Unemployed,0,0.02,385620,24002,Own,Single,4,High School,Business Expansion,417048,5,Fair,24,19.4,21103.95,Approved
db10b277-4a3c-4390-962f-39f81c4581ae,46,78688,380,Self-Employed,26,0.25,256000,41612,Mortgage,Married,4,Doctorate,Home Improvement,131389,0,Excellent,60,5.71,2522.44,Approved
02ce7f9c-1b12-41d6-ad38-b800c1e852c2,49,166422,614,Employed,27,0.18,563615,10580,Own,Married,0,High School,Medical Expenses,488422,5,Good,24,22.12,25367.38,Approved
eef8c282-382f-4d5d-b0e5-e883d5e09893,46,390970,444,Employed,28,0.36,879210,6595,Own,Married,5,Master's,Business Expansion,450984,2,Excellent,24,6.39,20067.23,Approved
977f344e-21a3-4c70-bbd5-2d7a63aa53be,75,402097,619,Employed,55,0.89,807376,14199,Own,Single,3,Associate's,Education,283312,2,Excellent,120,19.89,5454.52,Pending
eda73f2a-fdaf-4427-874f-eff2378584bd,71,331373,411,Self-Employed,53,0.08,789228,5110,Mortgage,Married,5,High School,Business Expansion,300506,1,Good,24,23.59,15826.65,Approved
e073a71c-0682-4a6f-95b5-eaaa7728b011,67,109388,337,Employed,48,0.18,823894,11165,Mortgage,Single,4,Bachelor's,Debt Consolidation,226383,5,Excellent,48,24.19,7404.3,Approved
1de0fb86-7eef-4c3c-b70b-13db07e4952e,54,359785,687,Employed,36,0.06,559479,42303,Mortgage,Married,0,Bachelor's,Car Purchase,482831,4,Fair,360,17.58,7111.33,Approved
2c30520b-0ab9-4f47-84f2-e877f7bae650,68,236624,331,Employed,44,0.93,749289,41522,Rent,Married,5,Master's,Business Expansion,123206,0,Fair,36,9.55,3949.53,Rejected
703e5ba4-a9ce-4dd5-94ea-96de22e71777,58,232528,798,Employed,36,0.12,570969,28060,Mortgage,Divorced,5,High School,Car Purchase,269180,3,Excellent,36,15.23,9361.56,Approved
f289a092-85f7-431c-be9d-0ca2b290ea0e,21,486271,842,Employed,0,0.71,784030,8732,Own,Single,0,Bachelor's,Medical Expenses,152300,3,Excellent,24,7.56,6857.59,Approved
5bc22af6-535a-466a-b9dc-86e0e8787027,22,333584,332,Self-Employed,3,0.4,389497,42729,Rent,Married,5,Bachelor's,Car Purchase,68130,1,Good,12,14.26,6125.53,Approved
3aa01e4e-f195-419c-9c18-93b163b8fd0a,33,366090,786,Employed,15,0.64,62196,35484,Own,Married,2,Master's,Debt Consolidation,281252,1,Poor,12,24.64,26682.26,Pending
edd2f901-7476-48e8-a723-78e7c6ddd4c5,45,222884,320,Retired,23,0.45,153178,39399,Rent,Single,5,Bachelor's,Business Expansion,11822,1,Poor,360,16.91,167.68,Approved
8e6ca26b-9a3d-4611-89b3-a8443417a200,76,436832,401,Employed,58,0.09,8316,298,Own,Single,5,High School,Business Expansion,458874,3,Fair,48,17.6,13383.7,Rejected
7317a213-0467-459e-a57c-ab34bbc2ad5c,36,456143,520,Self-Employed,13,0.07,607834,25902,Rent,Widowed,1,Bachelor's,Car Purchase,351122,3,Excellent,120,8.42,4338.4,Approved
9d1afb1a-732e-4cc9-9e8d-956a8be1dd34,59,482265,797,Employed,35,0.31,30652,43979,Own,Divorced,4,Associate's,Debt Consolidation,64627,3,Good,120,16.99,1122.79,Pending
963fc9ec-cc2c-4b0c-a1a8-f4b74beccff0,29,195382,309,Self-Employed,6,0.09,355938,47995,Rent,Single,1,Bachelor's,Medical Expenses,463603,4,Excellent,48,21.61,14508.33,Pending
8a277d4d-eb1a-46bf-8a4a-83e7e055c35f,30,156426,755,Employed,12,0.61,547488,41754,Mortgage,Single,3,High School,Debt Consolidation,268586,0,Good,360,16.56,3733.36,Approved
5bb56547-38cf-4a41-872a-b70c48ec3ec0,65,119295,792,Employed,42,0.04,705069,41520,Rent,Married,4,High School,Business Expansion,358821,2,Good,12,8.2,31246.47,Approved
52032712-d44d-41d9-b31c-de0421fabe25,76,293518,353,Self-Employed,55,0.34,737292,28796,Own,Single,3,Associate's,Medical Expenses,157896,3,Fair,12,20.87,14692.44,Approved
540ebf91-212a-4819-a543-4ab9706f3449,77,452938,577,Employed,58,0.64,395730,35190,Own,Single,0,Associate's,Medical Expenses,115050,0,Fair,12,6.05,9904.59,Pending
4aeb8840-63e6-4768-a992-6e6bfe7f37d7,70,358223,633,Retired,48,0.42,457850,5791,Rent,Single,3,High School,Home Improvement,330475,0,Excellent,120,24.31,7357.91,Approved
bdb54830-6c86-451f-a13e-8d7235c4522b,70,302123,799,Employed,50,0.32,286600,24385,Mortgage,Divorced,4,High School,Home Improvement,145151,4,Fair,36,19.61,5365.53,Approved
5ecf4c54-e90c-4591-b1d6-84d04463f9de,70,68544,798,Employed,52,0.46,914474,7111,Own,Divorced,3,Doctorate,Medical Expenses,190667,2,Excellent,60,4.18,3526.93,Rejected
60fc3c73-1740-46f6-b6a4-f1e35ab69d83,72,307855,842,Unemployed,51,0.34,415521,20274,Own,Single,2,Bachelor's,Debt Consolidation,231090,4,Good,48,12.29,6118.44,Approved
e6db6465-c982-4879-ab37-4dd050b046d6,53,255463,825,Employed,29,0.82,766345,28093,Own,Married,3,Master's,Home Improvement,390061,1,Poor,360,14.02,4627.9,Approved
522b679e-c599-4d14-875a-b580aed42b10,38,237991,317,Employed,19,0.06,565709,48213,Mortgage,Single,0,Associate's,Debt Consolidation,403359,2,Good,12,22.51,37851.21,Approved
94139e97-6d62-4617-be1b-9d41c9e394b7,37,179594,360,Self-Employed,16,0.49,360592,28401,Own,Single,1,Bachelor's,Education,206487,0,Excellent,360,23.63,4069.71,Pending
2120eb3f-1dec-4bc8-91d8-cc03747b60ea,54,161652,562,Employed,35,0.48,13535,3526,Rent,Single,2,High School,Debt Consolidation,25087,5,Good,48,24.82,829.3,Approved
3cb43c42-ac02-4672-a3a3-643219fae838,37,485004,735,Unemployed,18,0.31,216624,5153,Own,Divorced,3,Bachelor's,Car Purchase,343283,3,Excellent,120,18.69,6338.75,Approved
4e767dab-2c3d-4659-9c9b-c4ff461e1d7a,36,285056,626,Employed,15,0.59,422590,23569,Rent,Single,3,Bachelor's,Debt Consolidation,180740,2,Fair,24,17.26,8958.79,Approved
f055d9b9-9fb3-4c73-bf10-0d279f6660f0,47,302575,670,Employed,26,0.91,756523,23634,Own,Married,4,Associate's,Car Purchase,19154,5,Good,48,16.12,544.01,Approved
fb8f9926-3157-40e4-b221-9a632995fe0e,33,442473,555,Self-Employed,10,0.03,634694,8165,Own,Divorced,1,Bachelor's,Medical Expenses,83665,0,Excellent,120,7.34,986.15,Approved
a15741c3-6058-422d-9304-55d9fa9785a5,21,34865,365,Employed,0,0.16,42749,17360,Own,Divorced,1,Bachelor's,Home Improvement,287345,0,Fair,120,13.45,4366.97,Pending
f4223910-2a8c-4a94-bf3c-8b436eb578b7,28,344410,671,Self-Employed,10,0.37,637917,21330,Rent,Married,5,Bachelor's,Car Purchase,246086,1,Good,360,15.94,3297.36,Approved
6b530d34-79e5-4c61-9143-db3199ac9950,30,361793,724,Self-Employed,10,0.75,383079,14647,Mortgage,Married,2,Master's,Medical Expenses,114656,3,Good,60,22.63,3207.88,Pending
c3959725-f5b4-4dd6-a8b4-1b02d80f5aac,39,35758,546,Employed,17,0.94,537561,1422,Own,Single,2,Bachelor's,Debt Consolidation,167957,0,Good,48,7.59,4068.07,Rejected
4db5ac2c-81ad-4ad0-8f9c-0bee51a7f0bb,36,281435,669,Employed,14,0.21,625698,9397,Mortgage,Divorced,2,High School,Home Improvement,29531,0,Excellent,360,9.05,238.68,Approved
de942382-1487-48cb-af52-313d851a31c4,46,353283,342,Self-Employed,25,0.33,82738,45216,Mortgage,Married,5,Master's,Debt Consolidation,328194,3,Good,360,13.76,3826.42,Pending
6266fe94-c5f1-403f-befa-4277f0678140,28,171892,418,Employed,4,0.61,945757,36897,Rent,Widowed,5,High School,Medical Expenses,302141,4,Good,180,12.47,3718.06,Approved
ef8f2e50-1b2c-4178-ba8e-bbe9e42ea312,67,35811,579,Employed,48,0.52,602442,18242,Own,Married,5,Associate's,Debt Consolidation,487426,0,Good,120,14.11,7600.36,Approved
d1f1c2d4-0701-4819-9673-b79b318e19fa,74,260303,761,Employed,55,0.48,935081,33541,Mortgage,Single,0,Bachelor's,Debt Consolidation,226426,4,Good,12,15.89,20532.04,Approved
987815b1-6cea-45c3-8a2d-ec404d43ddd9,78,303616,747,Employed,54,0.32,947066,9332,Own,Married,5,Bachelor's,Business Expansion,118678,4,Excellent,360,11.07,1136.48,Rejected
7aff5870-3b04-462a-a34d-451c3caefe77,69,346230,802,Employed,49,0.56,418095,28662,Rent,Single,2,Bachelor's,Education,352726,3,Excellent,48,6.47,8360.0,Approved
