customer_id,age,annual_income,credit_score,employment_status,years_employed,debt_to_income_ratio,savings_balance,checking_balance,home_ownership,marital_status,num_dependents,education_level,loan_purpose,requested_loan_amount,existing_loans,payment_history,loan_term,interest_rate,monthly_payment,approval_status,credit_score_category,dti_category
7fdc1339-b987-4b06-bc50-e4a7d9b5bb63,31,196715,535,0,12,0.44,244862,16055,2,1,3,0,5,388078,3,0,120,16.44,6607.63,0,Poor,High
e011c960-80d6-4c8f-b4e1-4ddba5030bcf,19,473503,320,0,0,0.15,333154,11791,2,0,1,1,4,434802,1,0,120,14.51,6884.98,0,Poor,Good
43851eef-47e7-477e-9787-9e34fe029b1e,29,307390,706,3,9,0.75,606272,41935,1,2,2,3,0,164951,4,0,120,22.13,3424.1,0,Good,High
4a5616ff-c714-4dd3-ab2a-e332fe2496fa,72,137587,570,0,50,0.33,365368,47408,0,1,3,3,5,194667,5,3,36,24.9,7729.63,0,Poor,Good
49f12a37-2c71-4ce7-9a70-472f9f4f54c4,74,492718,682,2,53,0.4,575490,19629,1,1,4,4,0,214719,3,0,12,6.41,18520.59,2,Good,Acceptable
86021cb6-7287-4e01-89a0-4022fa20a46e,28,396128,827,3,8,0.79,196182,19114,2,2,1,1,2,211584,5,1,48,3.49,4729.23,2,Excellent,High
484c8fe9-165b-4f64-9a5f-434986acf3d5,65,492500,634,2,46,0.27,633017,4967,0,1,2,3,2,460521,3,2,36,5.77,13962.0,0,Fair,Good
653d48a6-749c-4c62-b258-4ab022c29e4f,50,91038,703,0,29,0.9,997583,39763,2,1,1,1,2,292876,0,1,36,11.02,9591.16,0,Good,High
0f747691-ce89-45a5-a04a-b20ca14c5256,77,419649,317,0,57,0.82,107101,10077,0,2,5,1,0,254397,5,2,36,19.0,9325.18,0,Poor,High
7f10686f-387a-413e-b70b-844e6259e700,19,287862,808,0,0,0.01,848211,24494,1,0,1,1,0,62327,4,3,180,7.4,574.24,1,Excellent,Good
2294e669-023e-4a76-a6b0-b0420a7974dd,41,444537,815,0,21,0.56,497584,647,2,1,0,1,4,37152,5,0,180,20.58,668.47,1,Excellent,High
5d69cd1e-a018-45a6-ad9b-f2f71673d363,33,255601,672,0,14,0.84,648796,7094,0,1,5,3,3,376155,4,1,180,4.45,2867.96,2,Good,High
98f1ae75-73db-414e-87a6-6e8524efccff,72,244645,580,0,50,0.29,467902,49903,0,1,5,3,4,494596,1,0,60,19.94,13087.26,1,Poor,Good
0cc41d7d-7d4b-4e46-a56d-96772970281e,20,421594,765,0,0,0.38,440310,20714,1,3,5,3,0,398495,3,1,36,13.88,13596.4,0,Very Good,Acceptable
b4a7a5f1-629e-4af8-8401-93de7b7195a7,57,148806,687,0,39,0.61,997731,49334,0,2,0,3,3,404456,4,0,24,5.92,17911.16,0,Good,High
ad4b7c7f-8c62-4b64-9c32-8e271ab11bdb,80,440438,328,2,60,0.43,460438,24299,1,1,1,0,4,227975,3,3,120,9.0,2887.89,0,Poor,Acceptable
509292f1-c25a-407d-830c-d112d28d18c0,57,259478,634,0,33,0.5,265732,764,1,0,5,1,2,243838,3,1,120,5.86,2689.99,2,Fair,High
e1683082-73e5-4084-9c64-07009d9adf87,62,347749,374,2,44,0.72,260943,10343,1,2,3,0,0,206423,2,0,36,16.68,7326.71,0,Poor,High
c6562620-25da-4b77-9b27-284a77de52d2,26,478283,598,0,8,0.77,662799,3061,2,1,4,4,4,69312,0,2,60,19.29,1809.07,0,Fair,High
b18bce1b-7ea7-4ca3-9604-b394fdfed5b9,22,292657,770,0,0,0.46,774627,13537,2,2,2,3,2,389573,3,0,360,15.6,5113.35,0,Very Good,High
152b7c36-b056-4353-b6d1-b4e86058f745,60,201971,498,0,40,0.48,100824,47868,0,0,3,3,0,100909,2,0,24,24.31,5350.8,0,Poor,High
afbf42c1-6b78-418a-919b-6d2bbe617906,18,30745,473,3,0,0.89,828330,26478,0,1,5,3,1,418420,0,1,12,16.11,37985.39,0,Poor,High
ce5f9503-32ae-4014-a0ed-2c0c71364c43,33,404373,406,2,15,0.84,114855,24063,1,2,3,1,5,106044,3,0,36,3.89,3125.66,0,Poor,High
8022235d-3bd5-4cdc-b8b2-21c2674f9e51,42,466385,509,0,23,0.41,789745,160,2,2,5,4,2,389556,4,2,24,19.11,19657.8,0,Poor,Acceptable
005bd128-a202-40ef-857d-1149e27077cf,42,305054,414,0,23,0.97,55534,45798,2,3,2,1,3,284218,3,2,24,13.11,13526.93,0,Poor,High
5287b965-8846-487c-9776-6aa8f89e61b8,36,259403,806,0,17,0.08,271794,1262,0,1,2,1,2,281144,0,1,120,15.82,4678.04,1,Excellent,Good
548c9155-9298-4dc7-b855-84433f8bf0c6,78,173017,446,3,57,0.01,309458,41288,1,2,3,3,4,5802,0,1,48,6.01,136.29,1,Poor,Good
6116d1d2-64e7-442d-a532-af8197abd43b,63,486151,725,0,44,0.59,554703,49837,0,1,0,3,2,480501,1,2,24,5.38,21162.11,1,Good,High
69bc5071-9f93-448c-8783-61a835361b2a,35,417968,821,2,14,0.87,930691,13701,2,1,4,1,3,80710,0,0,12,11.14,7138.56,0,Excellent,High
f9134fa1-a16d-4363-a5d4-bed1af060522,44,61782,588,3,24,0.46,139319,42898,2,2,1,1,5,440636,3,0,60,20.43,11779.83,0,Fair,High
3bb56897-f0b3-4969-b7c4-8fc7bbc72f4a,73,170960,672,0,52,0.98,838248,37301,2,1,5,2,1,298102,0,0,24,5.79,13183.87,0,Good,High
4aa44ff9-35c4-4b12-b445-1c98e1efe60d,70,114243,779,0,51,0.4,853468,1129,1,1,5,0,2,336337,5,0,24,19.38,17016.44,0,Very Good,Acceptable
f3f3e4c9-3849-4d68-bd29-d76bcc296f70,26,207568,526,0,3,0.63,580692,38194,2,2,1,2,3,240127,5,2,48,7.91,5852.06,1,Poor,High
de2d8480-d116-48b5-a5cf-3a9f78ab9822,77,135116,398,0,54,0.32,117824,31180,0,1,3,3,2,204998,5,1,24,20.24,10457.59,0,Poor,Good
0ac17feb-17fe-44e1-bd5d-b4015f457780,55,293211,310,0,34,0.81,709099,30959,0,1,0,1,1,277118,0,0,180,12.02,3329.45,0,Poor,High
4c8fdc09-4394-49b2-8bd2-5ddc329e9cba,38,452130,715,0,20,0.65,465297,768,1,2,5,1,3,24267,4,2,24,17.21,1202.27,0,Good,High
34c95453-3b56-492b-94aa-a0557f26cfce,22,248841,583,0,3,0.31,774557,33746,2,1,2,0,3,373003,1,3,120,4.88,3934.43,0,Fair,Good
86cf24e5-4df6-41c5-814c-0fc7cf1605d7,65,145419,804,0,41,1.0,799665,9327,0,1,4,4,5,174070,0,2,24,4.91,7629.68,0,Excellent,High
6a652dc5-adb8-45a3-85be-88c0cb5a1140,47,226637,486,0,27,0.49,127927,40398,2,1,2,0,5,186952,3,0,48,17.9,5481.95,0,Poor,High
0dd96dbc-29b3-4c26-81c6-0b71bf825be2,25,457721,611,3,1,0.96,202173,39176,1,2,1,0,0,32423,2,0,360,23.51,635.81,0,Fair,High
7014c79a-9710-4c36-a51e-5b9cc2134ea9,45,60763,427,0,27,0.42,858388,2000,1,0,1,3,0,204686,2,1,48,7.16,4916.67,0,Poor,Acceptable
8ccb6b74-63e4-4bd8-bec9-32689b18206b,34,49033,323,0,10,0.75,83656,19121,2,1,5,1,5,447938,4,0,12,20.19,41535.26,0,Poor,High
069962ee-e143-4d51-a3ff-259dd936475a,54,244592,649,0,35,0.82,724800,1897,1,1,3,0,5,45402,2,0,60,3.86,833.28,0,Fair,High
02aeb526-ae62-4305-884d-5cd099ea0582,69,161337,341,0,48,0.48,63958,15986,0,2,1,4,5,198503,4,2,36,23.93,7780.55,1,Poor,High
6126cc6e-ae62-4082-b535-1550ebbd106b,80,425644,735,2,62,0.97,19546,48029,2,1,5,4,5,282316,4,0,360,11.36,2765.63,1,Good,High
2840578c-14c5-40c4-ad32-6bf8b6d295c9,38,57882,780,3,18,0.78,895343,29326,0,2,2,3,3,444819,2,0,12,10.87,39286.87,0,Very Good,High
9ff0d4aa-ceb5-4c6a-8bb1-7de902144a40,35,335606,602,0,13,0.53,745456,7102,0,1,4,3,5,21481,0,0,12,14.41,1932.86,0,Fair,High
f1b92386-ea55-4c83-964b-9bb9c966e49f,70,499005,351,0,51,0.77,603772,39111,2,1,1,0,0,11179,3,0,120,15.25,182.07,0,Poor,High
800d0d1d-5768-4de5-9ce1-005dc4ed51f9,27,120547,401,0,7,0.81,416824,33114,2,3,0,3,4,471988,0,2,120,24.93,10714.11,0,Poor,High
d0e68cfe-72d7-4eac-9b8e-7513a475b05a,79,315623,787,0,58,0.55,82919,8368,1,2,1,4,4,256876,0,1,48,24.19,8401.63,0,Very Good,High
347070da-faf2-473a-bcd6-3b7d0f283800,23,263422,381,1,0,0.34,960523,27395,2,2,5,1,5,312150,4,0,24,15.62,15227.22,1,Poor,Good
2ef4f993-d45a-4621-874e-dff6f198bc17,61,425179,636,0,39,0.3,491834,11797,0,1,3,3,0,287970,3,1,60,13.71,6657.34,0,Fair,Good
e0cda9bc-0282-4b56-a180-129bf116cabf,54,398375,314,0,36,0.54,715151,13552,1,3,4,1,5,381760,3,0,360,24.42,7774.32,0,Poor,High
b68a3dd5-fb44-4ab4-b911-55f1f87b11aa,40,79459,354,3,20,0.09,594876,42749,1,2,1,3,4,381290,4,2,180,17.02,5873.47,0,Poor,Good
89845075-6311-45ba-bc5a-91ffee66f157,35,226926,373,0,17,0.28,98532,8764,1,3,4,1,5,191303,4,1,60,4.54,3569.95,2,Poor,Good
aec42a30-4185-40fc-b044-f4225945ab36,74,138561,634,0,56,0.9,990190,33547,2,1,2,3,0,493529,1,2,180,9.9,5273.34,0,Fair,High
d3e814aa-3f09-498d-b81f-5d2213b8f130,62,376207,785,0,42,0.89,565346,21903,2,2,5,0,0,215292,3,0,24,3.31,9283.06,0,Very Good,High
1607183d-cd05-462c-b2d0-91548cc600a1,75,275417,378,3,51,0.46,3043,16804,1,2,2,3,0,482646,2,3,120,8.19,5904.4,2,Poor,High
f5b2f66f-e1ca-4902-af6a-d7468af349e5,31,228288,423,3,8,0.64,892568,17338,0,2,4,3,0,7613,4,1,12,4.36,649.5,1,Poor,High
ee149b3b-6702-408d-bb70-2e5e4bfd3614,49,79771,446,0,31,0.1,432221,13953,2,2,1,0,3,71071,2,2,180,11.59,834.32,1,Poor,Good
ed275faa-9e6c-41ab-9604-354607cb4510,70,358609,695,3,47,0.38,752327,31060,1,1,1,3,0,60061,5,0,120,6.62,685.65,0,Good,Acceptable
fb07ef96-1131-41b3-9ae2-50de53a2a91e,37,388177,767,0,13,0.73,199380,8396,0,1,2,1,3,474888,3,0,24,5.73,20989.6,0,Very Good,High
d6f03576-72ae-4cad-b40f-4921c1121436,71,21023,707,2,48,0.95,104881,44959,0,1,1,0,1,403941,0,0,180,16.11,5963.69,0,Good,High
4c2463f2-8eb4-4819-8495-eee0ac15c34f,54,259066,805,0,31,0.75,779588,33028,0,1,2,1,2,286413,3,0,12,6.16,24671.61,0,Excellent,High
9d019c1b-099a-4e6c-9406-527f8e3f03c3,74,370417,447,2,53,0.04,714304,752,0,2,5,0,0,2863,0,3,180,3.36,20.27,2,Poor,Good
aa09b119-019e-4d78-811e-b30b13779e61,22,112270,324,0,1,0.44,29306,12769,0,2,1,4,5,325977,5,2,120,3.07,3158.2,0,Poor,High
22bac850-5df4-4375-b28f-4b7332649dce,42,166164,672,3,23,0.57,598452,29648,1,0,4,2,2,488020,2,2,120,20.0,9431.26,1,Good,High
9095a969-9d19-4406-bdc9-45aca17f3ebd,52,195028,736,3,30,0.38,259821,25849,2,2,5,0,1,388686,2,0,48,10.31,9916.05,0,Good,Acceptable
cc42b7a6-eda7-4f67-bcd9-de00b2623171,80,410618,720,0,58,0.15,490714,3994,2,2,0,4,5,487704,2,1,36,15.68,17069.28,0,Good,Good
86e94a9f-265e-4622-8941-4a6f65aee98e,39,195758,704,0,17,0.38,589276,20801,2,1,1,1,1,100971,4,0,24,18.25,5053.09,0,Good,Acceptable
240fc9f3-95e5-4651-8a09-79362e01905a,25,303845,764,0,4,0.52,245670,24291,2,1,2,1,2,108833,2,0,12,24.06,10294.36,0,Very Good,High
67271a07-af8e-45ad-a43f-d2b074ba3090,52,142651,401,0,29,0.02,930966,28016,2,1,0,0,1,52298,0,3,360,12.69,565.88,0,Poor,Good
c37d466f-b42c-4eb2-9a92-cd8ecb103ef1,28,140360,464,3,9,0.27,53805,11975,1,2,2,1,4,90815,1,3,180,9.07,924.89,0,Poor,Good
376c79db-824d-48f4-9857-9a82e92978f6,18,383213,526,0,0,0.93,328425,12607,1,2,5,3,5,39119,4,3,60,21.26,1064.03,0,Poor,High
f3b5fee7-674d-45a1-8f3e-b7b2cc59b206,49,407076,359,0,30,0.76,625235,24573,2,1,3,4,4,300916,2,1,24,24.27,15950.34,2,Poor,High
48e98577-da22-4463-8d45-e10d1fc10bcc,43,293349,367,0,21,0.7,713718,20431,0,0,5,1,1,148233,5,0,60,12.27,3317.62,1,Poor,High
8edf1345-e7da-405d-b329-b29287d86a57,49,125614,669,1,26,0.73,511618,27213,1,2,2,1,3,484634,1,0,12,20.71,45058.68,0,Fair,High
8f4c176e-dd37-408b-a666-a948483749d0,49,272027,397,0,25,0.63,851625,27555,0,0,2,0,4,241835,2,2,360,20.75,4190.48,0,Poor,High
090f9b46-5524-40e6-ad50-09f8b38d6ac5,51,276544,463,2,29,0.32,490314,48423,1,1,4,1,5,411878,2,2,12,17.26,37616.07,2,Poor,Good
93f510f3-5c22-4c96-a68d-08ac81064eed,54,280676,761,0,36,0.3,929095,32571,0,2,3,1,3,316172,1,0,120,3.28,3094.01,2,Very Good,Good
012ffb9e-3206-4187-9dc5-038973317de7,30,124485,393,2,8,0.75,425777,28571,2,2,1,3,2,81693,5,1,36,21.68,3106.39,2,Poor,High
494e0afb-7a19-4262-8594-3a34e99850e0,32,129199,728,0,8,0.48,793961,29121,0,1,1,1,3,109051,5,3,36,21.09,4113.54,2,Good,High
3ed80079-19b1-4282-bdb1-3cbf1e0c294a,55,222048,302,0,32,0.7,726484,42732,2,0,1,1,3,300575,4,1,180,18.73,4999.21,0,Poor,High
f0b6a6c5-5db4-40a7-8d69-edc31e09e28c,20,442982,769,0,0,0.14,933816,13907,1,1,4,3,3,462296,0,2,180,3.52,3309.42,1,Very Good,Good
dbc17f56-787f-4cf6-b7f8-92029b4b7194,33,466659,828,0,13,0.55,838993,22931,1,1,3,1,4,226178,0,0,48,11.29,5877.59,1,Excellent,High
b3da2c2d-971b-4ea1-a383-dace48b76411,53,29621,439,2,29,0.86,389840,34467,1,1,2,4,2,368762,3,3,12,17.55,33729.17,0,Poor,High
a91dec80-fa89-4354-a989-dc550128ffa5,19,128637,752,2,0,0.21,837682,17135,0,2,0,4,1,184122,3,0,12,20.44,17094.85,2,Very Good,Good
4ac6e038-4f2c-4a6d-8a1a-58bc70099e48,32,346348,422,0,12,0.01,667198,31052,2,2,1,1,3,112446,0,0,36,19.42,4145.74,1,Poor,Good
ed963e40-045a-4364-9550-a0c885f4e2ee,60,322938,566,2,38,0.88,461139,23829,1,1,5,4,4,141943,2,2,24,4.02,6165.13,0,Poor,High
bb64166f-5bbe-47e5-89fc-971c7b1ce895,21,185341,304,0,3,0.37,775314,48711,1,1,5,1,0,106090,1,1,360,21.51,1904.84,0,Poor,Acceptable
47049116-b488-4e1b-97d7-fa6d1d90a6b8,30,294605,310,0,7,0.73,769247,18647,1,2,3,3,2,333510,2,3,360,20.27,5647.12,0,Poor,High
d2f7a3ad-3145-40be-ac49-fb77a9269788,56,282011,593,0,37,0.41,2638,15954,1,0,5,0,0,380815,5,0,180,13.21,4870.97,0,Fair,Acceptable
8d0ea12c-598a-45c2-bef6-9ce0f159fb00,33,124195,572,0,9,0.35,698944,12256,0,1,4,3,5,124240,1,1,180,20.26,2205.92,2,Poor,Good
7dd0b4c4-0321-497a-ae71-476478f2827c,59,199466,521,0,39,0.92,158752,33994,0,2,1,0,5,302512,1,1,180,22.81,5950.97,2,Poor,High
554a59bd-5d49-4905-9763-c11ffecfd004,66,289300,767,3,46,0.78,308166,26704,2,1,0,3,5,109335,0,2,24,16.18,5362.79,0,Very Good,High
c676d29b-10dd-42c3-8d4e-8acb749b9f5a,26,406418,669,0,3,0.32,184540,1073,2,2,4,3,1,98911,3,0,60,14.58,2331.34,0,Fair,Good
8e7da1d5-fcee-422e-93d5-546daaa155b0,52,56584,429,0,30,0.12,18896,43992,2,2,1,4,0,180752,5,0,360,7.62,1278.73,0,Poor,Good
fad3cba3-c0ef-4d26-b2cf-1a0ae84b2185,71,174256,668,2,50,0.23,463625,41301,1,2,4,2,0,437756,1,2,12,19.51,40448.72,0,Fair,Good
bc17861e-a1f6-4425-ae87-7bd49b5a3b17,65,285608,806,0,46,0.23,416525,18170,1,1,0,3,3,103169,5,3,48,17.36,2996.2,0,Excellent,Good
8416f0f0-a3cb-4af8-9f2c-f7f7a07095b8,43,52910,424,0,20,0.53,670353,1446,2,2,3,3,5,470884,3,0,120,3.63,4685.11,0,Poor,High
1c512bf7-cbae-4b84-9596-b11515985030,44,242084,467,0,26,0.28,60245,28786,2,0,2,1,3,20230,0,1,120,8.28,248.45,0,Poor,Good
df7631ef-75cb-48a4-ba39-910e77e2bef0,79,435558,604,0,57,0.81,10069,19726,2,1,2,4,3,388391,4,2,120,22.75,8227.18,0,Fair,High
1e17ba89-239d-471d-9032-1adb65dc2374,56,161513,791,0,38,0.52,103419,38701,1,2,5,1,4,447021,1,2,180,15.5,6410.24,0,Very Good,High
75df5dab-5486-4f4b-bf61-b836fc49f07e,33,81110,379,1,15,0.42,849133,20958,1,3,3,3,1,450529,4,2,24,3.7,19504.08,1,Poor,Acceptable
629980e7-c611-44e3-82b0-c0ba43d99cb4,71,492131,754,2,48,0.38,394188,40414,0,2,3,4,5,349831,5,1,36,22.32,13418.19,0,Very Good,Acceptable
f07242d2-d103-4870-8c80-f29f9de6278a,27,26604,677,0,9,0.01,60695,2774,1,1,5,3,2,295041,0,0,120,5.34,3178.63,0,Good,Good
d8419b15-56f4-4346-8059-ece0d9918203,38,335177,701,0,18,0.58,61031,35995,1,0,2,4,2,250591,1,0,120,16.0,4197.73,1,Good,High
03806eba-5bde-4953-8618-5e9218a6d586,75,37183,621,0,54,0.72,6232,46179,2,3,5,4,3,26177,4,1,360,5.45,147.81,2,Fair,High
136bba11-11e7-4921-9b86-e164b80bb951,44,81441,617,0,26,0.89,950640,3071,1,1,5,1,3,108927,0,2,180,15.54,1565.02,0,Fair,High
ceec9f65-6e12-4f55-820a-d87bdbd5b537,33,176384,439,0,14,0.23,179041,46275,2,2,2,2,5,140948,1,0,60,23.13,3983.92,0,Poor,Good
b9c02e90-2073-4399-8b17-ca04e0504d2e,73,476429,523,0,55,0.85,680894,22845,0,1,0,1,4,369025,1,2,48,23.39,11906.79,1,Poor,High
03c94150-d51c-48a7-95da-a22b083d9228,48,89292,616,2,29,0.47,119512,49119,0,0,5,2,4,366926,5,0,60,5.68,7039.24,1,Fair,High
e8d1a7fa-1b6f-4411-8ec7-88fab61e73bb,42,224665,831,0,22,0.81,620870,15926,1,2,0,1,2,282822,2,1,60,14.32,6627.79,2,Excellent,High
1e0d48c3-257d-4455-a982-3c9637e06dad,68,373030,850,1,45,0.25,444722,10813,0,2,0,3,5,292152,2,1,60,14.84,6925.76,2,Excellent,Good
8775699d-ba16-465f-b34a-2402c8ad5e7e,76,242865,832,0,54,0.34,43726,10489,0,0,1,3,1,416682,2,2,180,10.91,4712.47,1,Excellent,Good
8a704c82-5a03-4ef2-af31-cb3fa8dbd70e,30,98721,739,0,8,0.0,40378,12881,2,2,1,1,3,45077,0,3,48,23.87,1466.36,1,Good,
3ab4bb10-c557-434d-aa76-58883196ffa8,59,20613,570,0,37,0.21,925435,19964,2,3,5,1,1,381535,0,3,12,15.98,34613.39,0,Poor,Good
f2c6dd94-9729-4013-accc-6dcb9e0ec9af,72,194244,382,0,50,0.56,37747,38427,1,2,5,3,4,39376,3,0,36,12.67,1320.48,0,Poor,High
260ad3e9-f24a-4ec3-924b-6ffaed5918ae,53,364484,421,2,31,0.72,324063,8504,1,1,5,1,0,280993,2,2,24,8.46,12767.59,0,Poor,High
5262a02b-6ca5-4ddc-9c53-5a006d0a0b69,47,78379,828,0,26,0.12,319504,43510,2,1,5,3,5,105227,5,2,24,15.53,5128.64,0,Excellent,Good
cedb977b-b1fa-4362-9abe-5f9e454a13b8,23,246289,464,0,3,0.67,847489,49680,0,2,2,1,1,18184,4,0,36,9.99,586.66,0,Poor,High
3807de11-2f37-4e48-b408-593a058e4ba9,56,27942,432,3,34,0.59,402800,49107,1,0,5,3,2,464135,5,3,36,24.69,18377.91,0,Poor,High
08943773-692b-4d21-856f-b358c8fa21ae,50,301739,606,0,28,0.72,804010,6132,0,1,0,4,3,342144,5,0,36,9.3,10927.92,0,Fair,High
002ef787-9b96-451a-8c2d-d7752319615e,23,101997,494,0,2,0.62,679093,48382,1,0,3,0,1,97728,2,3,36,14.62,3369.62,1,Poor,High
35b141a8-56da-40f3-be50-4cb2496327fe,77,109111,692,0,56,0.91,608944,40366,1,1,3,3,2,403847,1,0,36,11.09,13238.65,1,Good,High
38943930-5c98-4b6b-a8da-01628820b9ed,22,183424,822,1,0,0.95,672896,38525,0,0,0,0,1,162429,1,1,12,17.08,14820.46,0,Excellent,High
7f5f2b4f-4bea-4dcf-a7ca-a45170b73103,59,58451,718,0,37,0.3,35550,42890,0,1,1,1,3,477113,0,0,36,24.65,18881.72,0,Good,Good
d669f324-ba38-4af6-84bf-bd872071150e,46,327197,760,0,25,0.73,232841,27498,2,2,1,3,1,389507,3,0,48,19.37,11722.49,0,Very Good,High
fd714989-3d0d-42f8-8a74-bb2c4fef469a,35,398616,765,0,14,0.66,511493,30589,2,1,4,1,3,80513,0,1,36,15.3,2802.85,0,Very Good,High
ffd40cdf-7918-4202-80e5-e61440e5d7ee,63,123241,443,0,42,0.58,129686,14535,0,1,2,1,2,343970,0,2,36,23.86,13469.65,0,Poor,High
7234cf10-269e-41c8-8976-ba310a6a3e39,31,261069,305,0,9,0.21,549450,2555,2,2,4,3,3,426739,4,1,120,8.85,5371.17,0,Poor,Good
4ecfdce7-97c4-40d0-a1ef-375f41b704f6,27,62437,448,0,8,0.16,953883,4072,1,1,0,4,4,499515,3,0,360,23.96,9981.75,0,Poor,Good
b7d76ffd-c115-4ccd-aafe-7dbc6c1a5155,59,292667,523,0,41,0.51,892201,37921,2,2,2,3,3,173327,5,0,60,7.53,3475.59,0,Poor,High
9af2ce56-2691-4cac-89c9-f8097ce5c359,33,108128,531,0,12,0.26,531887,47779,2,2,3,1,1,29279,3,0,48,14.63,809.38,0,Poor,Good
76ab6611-88ab-4bdb-86dd-8cfb3203b084,64,459589,386,0,46,0.56,696667,934,2,0,0,3,2,416521,0,2,60,9.72,8792.56,0,Poor,High
75e603bb-23c8-4ba2-a920-c18dad3f5ad6,60,62484,301,0,42,0.37,515091,3340,2,2,1,3,1,416423,4,0,180,19.49,7157.21,1,Poor,Acceptable
8a3c1ea4-f8c5-44b9-8b1e-2398396607d3,25,246599,727,2,4,0.2,329934,40906,0,1,4,3,3,177472,2,2,180,5.72,1470.9,2,Good,Good
1da99fd8-88f6-4e65-be2c-b80ed3db1daf,25,68741,401,1,1,0.17,83407,26725,0,2,1,0,3,364555,1,2,180,9.14,3727.98,0,Poor,Good
55af5a20-806e-4879-9b4a-5149636c0e7c,72,197244,815,0,48,0.15,175685,45774,2,2,1,0,5,180236,2,1,60,23.0,5080.94,1,Excellent,Good
030e6c22-c330-4e17-939a-4b288a84136a,36,141317,596,2,18,0.03,804554,3728,1,2,4,0,1,255400,5,0,24,4.59,11157.92,1,Fair,Good
73e56916-ec6d-4424-afe6-0a4172f19bd3,65,338641,399,2,43,0.95,660338,41283,0,1,1,1,2,203221,2,0,48,4.17,4604.01,0,Poor,High
6b94273a-4628-4f37-875c-4b50239d13b4,56,348611,428,0,34,0.94,764807,20331,1,1,5,1,4,461732,0,0,60,9.05,9596.01,1,Poor,High
68046d9b-12eb-4595-8e45-8547b9bfc751,55,251408,514,0,37,0.02,985266,27684,1,0,2,4,5,242819,0,1,36,17.89,8765.1,1,Poor,Good
a716c22e-d355-444d-b693-4dec8fc38c03,40,118225,778,0,19,0.52,7525,19361,0,2,2,0,1,103148,5,2,24,19.31,5215.1,0,Very Good,High
29aca186-0297-4bcb-a92a-ddabd43d2d91,59,151141,379,0,37,0.3,824168,49433,1,2,2,1,2,493397,2,1,12,4.19,42055.55,0,Poor,Good
ce7fcd9f-5d3d-4777-bae4-b0ffa7508531,40,264797,809,0,16,0.94,541068,34127,0,0,2,3,1,472987,3,0,360,11.44,4662.31,1,Excellent,High
d505b995-d039-4684-b3dc-7da4524b7c5d,46,184099,791,0,25,0.95,608937,25617,1,0,0,1,5,80459,5,2,360,21.7,1457.27,1,Very Good,High
d48b57db-b0e6-4014-ac4c-5975c1b35819,28,481417,850,2,9,0.15,183603,8149,0,1,4,3,3,189607,1,1,24,19.77,9628.91,0,Excellent,Good
d03934a4-b50a-45c0-9f4c-639d8d6c9423,23,135790,748,0,5,0.85,76574,3010,1,1,4,1,5,280332,5,0,12,24.27,26544.72,0,Very Good,High
23453195-c5a5-4df8-a943-3ab521bf00b2,66,491661,715,0,46,0.61,46149,40890,1,1,2,1,1,408693,3,0,12,7.84,35521.33,1,Good,High
cd659d5f-dd37-4c17-b18d-9911e559ca21,51,121047,458,0,27,0.4,704555,30145,1,2,1,3,1,176345,0,2,36,23.11,6836.38,0,Poor,Acceptable
a1cf8058-92dc-40eb-bb31-86bab51fbb77,47,130845,613,0,27,0.67,949091,47305,0,1,4,4,0,245866,1,2,48,6.94,5880.73,0,Fair,High
57ce049e-b989-4998-aba3-34003c1f28c2,60,202475,418,0,38,0.98,575083,25520,0,1,3,3,0,225268,5,0,48,16.88,6486.14,0,Poor,High
ae966aed-f0d8-4c04-b82a-ead52d0cbea7,33,115257,467,1,13,0.76,611393,44942,1,0,3,1,5,111070,4,0,24,17.46,5516.13,0,Poor,High
de9ab1ee-b6be-4c24-98b0-ba40500ed630,21,410775,749,0,1,0.33,592487,47122,1,2,3,4,3,255783,3,1,12,22.36,23984.19,0,Very Good,Good
4e634735-909e-44c1-bce2-3aff77d865ac,35,394554,758,0,17,0.84,118583,40629,1,1,5,0,2,321258,4,0,48,9.68,8098.65,0,Very Good,High
a3af5800-edfc-49fd-8836-42711d33593e,70,141519,397,0,48,0.88,567110,15422,1,2,0,1,0,211459,2,2,12,3.58,17965.16,1,Poor,High
40889473-d88f-4b40-bde6-034a740e98f1,55,270703,682,0,31,0.41,444055,18739,0,1,1,1,5,322154,4,0,36,19.07,11820.29,1,Good,Acceptable
94e571bf-6170-48b7-ac76-efd9522f8656,57,141337,554,0,39,0.89,351732,6600,1,1,0,3,5,188862,0,1,24,16.97,9335.04,1,Poor,High
e9f24a58-f990-44ec-86c7-cc39f5328604,62,346372,792,1,44,0.11,747389,20204,0,0,3,3,4,326635,4,0,180,7.86,3095.15,0,Very Good,Good
d8c1bb06-e0cd-48c4-b318-baacf08e8afa,55,88301,575,0,36,0.19,188492,13237,2,1,4,0,3,430131,2,0,60,10.0,9139.01,0,Poor,Good
b150d00a-807b-4d8a-b6a2-38b01351f475,78,356823,533,0,56,0.18,395937,4873,2,0,3,3,4,349415,4,3,36,13.67,11886.25,1,Poor,Good
94d13862-23fb-4a37-87fd-a7fa27baaf6b,46,64319,505,0,24,0.35,860140,3798,1,1,0,3,0,316123,4,0,24,6.19,14037.84,0,Poor,Good
9fa26bbe-231c-44d6-b4e6-80c4d45d55c1,55,161228,607,2,31,0.99,811547,25658,1,1,3,0,1,188978,5,3,24,6.21,8393.51,0,Fair,High
